tree_dbh,status,health,spc_common,latitude,longitude
12,Alive,Good,yellow,40.72494019,-73.98284555
3,Alive,Good,yellow,40.72218631,-73.97722664
6,Alive,Good,yellow,40.74587355,-74.00764924
9,Alive,Fair,yellow,40.72274978,-73.98142388
10,Alive,Good,yellow,40.81867622,-73.95068764
9,Alive,Fair,yellow,40.82338649,-73.94993195
13,Alive,Good,yellow,40.82344168,-73.94903995
9,Alive,Good,yellow,40.82311043,-73.94901175
11,Alive,Good,yellow,40.81942523,-73.94994579
9,Alive,Poor,yellow,40.78629356,-73.95392966
11,Alive,Fair,yellow,40.72203185,-73.98044069
7,Alive,Good,yellow,40.72466038,-73.98218234
24,Alive,Good,yellow,40.72505906,-73.9831273
12,Alive,Good,yellow,40.72342895,-73.97719379
3,Alive,Good,yellow,40.81968528,-73.94634956
11,Alive,Good,yellow,40.73589666,-73.97679132
13,Alive,Good,yellow,40.73581499,-73.97659423
13,Alive,Good,yellow,40.7357341,-73.97639904
12,Alive,Good,yellow,40.8197714,-73.9496947
8,Alive,Good,yellow,40.76013555,-73.9611514
13,Alive,Good,yellow,40.73601983,-73.97708854
10,Alive,Good,yellow,40.7848545,-73.95178005
7,Alive,Good,yellow,40.77570685,-73.98255925
14,Alive,Good,yellow,40.73585517,-73.97669119
13,Alive,Fair,yellow,40.72836635,-74.00367464
13,Alive,Good,yellow,40.735615,-73.97611165
14,Alive,Good,yellow,40.78498622,-73.95344434
11,Alive,Fair,yellow,40.72835201,-74.00351702
3,Alive,Good,yellow,40.72638413,-73.97891301
8,Alive,Good,yellow,40.7356813,-73.97907994
11,Alive,Good,yellow,40.73575593,-73.97902622
6,Alive,Good,yellow,40.78494186,-73.95266698
11,Alive,Good,yellow,40.78489758,-73.95398714
10,Alive,Fair,yellow,40.85033114,-73.93577589
9,Alive,Good,yellow,40.78598451,-73.95493969
15,Alive,Good,yellow,40.82024496,-73.94935119
2,Alive,Good,yellow,40.72370441,-73.97784612
15,Alive,Good,yellow,40.72679716,-73.9831015
13,Alive,Good,yellow,40.73462583,-73.9795409
3,Alive,Good,yellow,40.74162985,-73.99202545
10,Alive,Good,yellow,40.82039941,-73.94537037
10,Alive,Fair,yellow,40.82355896,-73.95167889
13,Alive,Good,yellow,40.73549944,-73.97583281
10,Alive,Good,yellow,40.73529971,-73.97535086
3,Alive,Good,yellow,40.72338663,-73.97917091
16,Alive,Fair,yellow,40.77237661,-73.98050072
6,Alive,Fair,yellow,40.72210057,-73.98039232
13,Alive,Fair,yellow,40.85104054,-73.93541375
3,Alive,Good,yellow,40.81964379,-73.94625177
11,Alive,Good,yellow,40.82285881,-73.94919965
14,Alive,Good,yellow,40.72527842,-73.98364727
7,Alive,Good,yellow,40.82131765,-73.95059282
7,Alive,Good,yellow,40.82303929,-73.94906488
13,Alive,Good,yellow,40.82299202,-73.94910018
11,Alive,Fair,yellow,40.72311982,-73.98230181
11,Alive,Good,yellow,40.73593711,-73.97688892
19,Alive,Fair,yellow,40.7221659,-73.98034633
6,Alive,Fair,yellow,40.76165909,-73.96341226
13,Alive,Good,yellow,40.73458848,-73.9794526
8,Alive,Good,yellow,40.78094646,-73.98100266
14,Alive,Good,yellow,40.82247149,-73.94974692
10,Alive,Good,yellow,40.82170422,-73.95031035
7,Alive,Good,yellow,40.72540047,-74.00849102
8,Alive,Good,yellow,40.75358454,-73.97254586
7,Alive,Good,yellow,40.75356244,-73.97304137
7,Alive,Good,yellow,40.7534539,-73.97278499
10,Alive,Fair,yellow,40.7863892,-73.94411907
6,Alive,Good,yellow,40.82680226,-73.94658073
2,Alive,Good,yellow,40.72210564,-73.97728539
8,Alive,Good,yellow,40.73565479,-73.97620766
11,Alive,Good,yellow,40.73557744,-73.97602103
12,Alive,Good,yellow,40.73635005,-73.97858988
17,Alive,Good,yellow,40.82013438,-73.9494314
7,Alive,Fair,yellow,40.78641537,-73.95421984
3,Alive,Good,yellow,40.81976022,-73.9465262
4,Alive,Good,yellow,40.80782195,-73.95487504
7,Alive,Good,yellow,40.76008145,-73.96102327
3,Alive,Fair,yellow,40.72307859,-73.98220399
3,Alive,Good,yellow,40.72335392,-73.98284939
12,Alive,Good,yellow,40.73609836,-73.97727803
14,Alive,Good,yellow,40.72693012,-73.98300452
8,Alive,Good,yellow,40.78636726,-73.95436388
8,Alive,Good,yellow,40.7601622,-73.96121451
5,Alive,Good,yellow,40.7609446,-73.95791691
13,Alive,Good,yellow,40.78474372,-73.95219795
2,Alive,Fair,yellow,40.72258351,-73.98102941
8,Alive,Fair,yellow,40.7864573,-73.95431973
10,Alive,Good,yellow,40.73326484,-73.99523378
8,Alive,Good,yellow,40.81988802,-73.95435773
9,Alive,Good,yellow,40.82352607,-73.95160126
13,Alive,Good,yellow,40.82239842,-73.94979995
10,Alive,Good,yellow,40.73569392,-73.97630208
13,Alive,Good,yellow,40.81912475,-73.95016375
8,Alive,Good,yellow,40.86944748,-73.92165951
4,Alive,Good,yellow,40.72686138,-74.00885429
8,Alive,Good,yellow,40.75072335,-73.99797177
10,Alive,Fair,yellow,40.78633525,-73.94399079
11,Alive,Good,yellow,40.78617938,-73.94362015
8,Alive,Good,yellow,40.73973756,-74.00022138
6,Alive,Good,yellow,40.74215199,-74.00242365
4,Alive,Good,yellow,40.80426536,-73.95153932
4,Alive,Good,yellow,40.72532608,-73.98376022
5,Alive,Fair,yellow,40.85052615,-73.93567634
8,Alive,Fair,yellow,40.819742,-73.95400988
14,Alive,Good,yellow,40.7522293,-74.00472225
8,Alive,Good,yellow,40.73568112,-73.98706804
15,Alive,Good,yellow,40.72877341,-73.97573659
9,Alive,Fair,yellow,40.85041815,-73.93573147
13,Alive,Fair,yellow,40.72277713,-73.97990525
8,Alive,Good,yellow,40.7381637,-73.99478034
11,Alive,Good,yellow,40.80708709,-73.95558849
8,Alive,Good,yellow,40.73606208,-73.98499737
8,Alive,Good,yellow,40.77481757,-73.98266916
6,Alive,Good,yellow,40.8695613,-73.92148686
9,Alive,Fair,yellow,40.82359507,-73.95176408
7,Alive,Good,yellow,40.725263,-74.00851425
5,Alive,Good,yellow,40.75398515,-73.97239548
10,Alive,Good,yellow,40.72441445,-73.99266005
11,Alive,Fair,yellow,40.72555696,-73.98223228
7,Alive,Fair,yellow,40.75066404,-73.99783013
9,Alive,Fair,yellow,40.72773979,-74.00466028
4,Alive,Good,yellow,40.76052727,-73.96014289
13,Alive,Good,yellow,40.78506014,-73.95339038
12,Alive,Fair,yellow,40.72833263,-74.00330386
10,Alive,Fair,yellow,40.78527985,-73.941743
9,Alive,Good,yellow,40.78703427,-73.95348289
4,Alive,Good,yellow,40.82471944,-73.94810804
8,Alive,Good,yellow,40.78507925,-73.94956029
7,Alive,Good,yellow,40.78493286,-73.94259918
12,Alive,Good,yellow,40.87035161,-73.92006154
5,Alive,Good,yellow,40.80805293,-73.95470818
13,Alive,Good,yellow,40.73322716,-73.99514407
8,Alive,Fair,yellow,40.75242231,-74.00458155
10,Alive,Good,yellow,40.75005377,-73.9963726
6,Alive,Good,yellow,40.75418948,-73.97287255
8,Alive,Good,yellow,40.74440128,-74.00642371
6,Alive,Fair,yellow,40.76129214,-73.96058814
8,Alive,Good,yellow,40.75348921,-73.97261452
10,Alive,Good,yellow,40.73546018,-73.97573807
4,Alive,Good,yellow,40.80791579,-73.95480725
5,Alive,Good,yellow,40.75415743,-73.9727977
9,Alive,Good,yellow,40.72733238,-74.00800735
13,Alive,Good,yellow,40.82067239,-73.94516908
6,Alive,Good,yellow,40.82048322,-73.94530857
5,Alive,Fair,yellow,40.78602417,-73.9432511
7,Alive,Good,yellow,40.73454626,-73.98790066
5,Alive,Good,yellow,40.72533024,-74.00850289
7,Alive,Fair,yellow,40.86973734,-73.92123193
8,Alive,Good,yellow,40.75069078,-73.99789399
8,Alive,Fair,yellow,40.75350717,-73.97291082
6,Alive,Good,yellow,40.79054324,-73.94617665
4,Alive,Good,yellow,40.8208749,-73.95417838
7,Alive,Good,yellow,40.74154635,-74.00071318
8,Alive,Good,yellow,40.78605845,-73.94333262
11,Alive,Good,yellow,40.73911731,-74.00553548
8,Alive,Good,yellow,40.71744196,-73.98865819
11,Alive,Fair,yellow,40.78612489,-73.94349061
4,Alive,Fair,yellow,40.78598483,-73.94315758
7,Alive,Good,yellow,40.74423657,-74.00654368
6,Alive,Good,yellow,40.74434077,-74.00646778
7,Alive,Good,yellow,40.86035423,-73.91959031
11,Alive,Good,yellow,40.78095173,-73.95293355
8,Alive,Good,yellow,40.74157964,-74.00079206
7,Alive,Fair,yellow,40.78609167,-73.94341161
11,Alive,Poor,yellow,40.87173841,-73.91832464
6,Alive,Good,yellow,40.75414445,-73.97213712
10,Alive,Fair,yellow,40.78628807,-73.94387861
7,Alive,Fair,yellow,40.72773022,-74.00455423
9,Alive,Fair,yellow,40.76477129,-73.9824537
9,Alive,Good,yellow,40.82113517,-73.95373997
10,Alive,Good,yellow,40.79189695,-73.94571325
3,Alive,Good,yellow,40.81979637,-73.94635612
3,Alive,Good,yellow,40.81972137,-73.94618367
13,Alive,Good,yellow,40.87084074,-73.91607451
12,Alive,Good,yellow,40.78098068,-73.95300161
2,Alive,Good,yellow,40.73468158,-73.98651102
10,Alive,Good,yellow,40.75001141,-73.99627143
6,Alive,Good,yellow,40.74428075,-74.0065115
9,Alive,Good,yellow,40.86028718,-73.91963978
8,Alive,Good,yellow,40.82704761,-73.94455431
10,Alive,Good,yellow,40.79391538,-73.94412967
5,Alive,Good,yellow,40.81971795,-73.9522374
13,Alive,Good,yellow,40.79074494,-73.94665634
3,Alive,Fair,yellow,40.86130541,-73.91945493
13,Alive,Good,yellow,40.72830564,-73.99883467
10,Alive,Good,yellow,40.78090749,-73.95282958
7,Alive,Good,yellow,40.82477055,-73.94603406
10,Alive,Fair,yellow,40.82439659,-73.94540072
14,Alive,Good,yellow,40.79505831,-73.94294461
10,Alive,Good,yellow,40.71646703,-73.99155447
11,Alive,Good,yellow,40.7908624,-73.94693568
4,Alive,Good,yellow,40.73405983,-73.98703697
8,Alive,Good,yellow,40.79381382,-73.94388909
4,Alive,Fair,yellow,40.71896124,-73.99246073
4,Alive,Good,yellow,40.76585371,-73.98306003
3,Alive,Good,yellow,40.81975683,-73.94626519
4,Alive,Poor,yellow,40.83337696,-73.94120665
4,Alive,Good,yellow,40.86455634,-73.92021733
11,Alive,Good,yellow,40.79509195,-73.94302414
12,Alive,Good,yellow,40.76924871,-73.96293846
9,Alive,Good,yellow,40.82685161,-73.94469994
7,Alive,Good,yellow,40.73888525,-74.00557047
8,Alive,Good,yellow,40.793881,-73.94404821
15,Alive,Good,yellow,40.79500493,-73.94281838
8,Alive,Good,yellow,40.79384741,-73.94396865
10,Alive,Fair,yellow,40.7679178,-73.95404365
13,Alive,Fair,yellow,40.83351363,-73.93985695
4,Alive,Good,yellow,40.76588116,-73.98312505
10,Alive,Good,yellow,40.82434823,-73.94528646
3,Alive,Good,yellow,40.81984547,-73.946469
4,Alive,Good,yellow,40.81978385,-73.95239338
10,Alive,Good,yellow,40.73478865,-73.98650531
11,Alive,Good,yellow,40.82319901,-73.9473423
3,Alive,Fair,yellow,40.83332332,-73.94107887
14,Alive,Good,yellow,40.72946939,-73.97523107
12,Alive,Good,yellow,40.7295859,-73.97514644
5,Alive,Good,yellow,40.79320938,-73.94331711
5,Alive,Good,yellow,40.86475611,-73.91967673
8,Alive,Good,yellow,40.86234051,-73.92509394
12,Alive,Good,yellow,40.80364489,-73.94181949
12,Alive,Good,yellow,40.7808855,-73.9527779
8,Alive,Good,yellow,40.71726664,-73.98874843
11,Alive,Good,yellow,40.78093001,-73.95288251
10,Alive,Good,yellow,40.78085387,-73.95270354
4,Alive,Good,yellow,40.765826,-73.98299438
7,Alive,Good,yellow,40.86315958,-73.92562174
9,Alive,Good,yellow,40.82417937,-73.95119933
11,Alive,Good,yellow,40.76858379,-73.96159819
10,Alive,Good,yellow,40.82104256,-73.95389597
4,Alive,Good,yellow,40.82091005,-73.95411916
9,Alive,Good,yellow,40.86458998,-73.92012631
10,Alive,Fair,yellow,40.7320949,-73.99247098
9,Alive,Fair,yellow,40.71879467,-73.98958366
4,Alive,Fair,yellow,40.82410874,-73.94518978
10,Alive,Fair,yellow,40.78234789,-73.95537515
3,Alive,Fair,yellow,40.83343086,-73.94133506
8,Alive,Good,yellow,40.72451128,-74.00888004
11,Alive,Good,yellow,40.7288659,-73.97566941
6,Alive,Good,yellow,40.80317224,-73.93877114
8,Alive,Good,yellow,40.7686418,-73.96155566
6,Alive,Good,yellow,40.80329468,-73.9390626
4,Alive,Good,yellow,40.80320518,-73.93884954
9,Alive,Good,yellow,40.77441427,-73.98201739
9,Alive,Fair,yellow,40.71651875,-73.98453372
9,Alive,Good,yellow,40.71622261,-73.99300443
6,Alive,Good,yellow,40.81888481,-73.95193144
11,Alive,Good,yellow,40.72599568,-74.00876776
10,Alive,Good,yellow,40.71431496,-73.98613865
5,Alive,Fair,yellow,40.79070382,-73.94486894
6,Alive,Fair,yellow,40.75702495,-73.97737514
12,Alive,Good,yellow,40.7348788,-73.98616977
5,Alive,Good,yellow,40.80368312,-73.96897416
4,Alive,Good,yellow,40.7240045,-74.00797846
11,Alive,Good,yellow,40.76899758,-73.9612948
6,Alive,Good,yellow,40.79060377,-73.9446314
13,Alive,Good,yellow,40.79265236,-73.94503394
11,Alive,Good,yellow,40.71873826,-73.98939652
12,Alive,Good,yellow,40.79632514,-73.9442584
11,Alive,Good,yellow,40.86281491,-73.92540046
15,Alive,Good,yellow,40.72898146,-73.97558547
14,Alive,Good,yellow,40.73508908,-73.98601797
14,Alive,Fair,yellow,40.72917702,-73.97544343
11,Alive,Fair,yellow,40.73212949,-73.99255221
5,Alive,Good,yellow,40.73202892,-73.99231609
14,Alive,Good,yellow,40.80895518,-73.96559138
10,Alive,Good,yellow,40.82380971,-73.95032558
9,Alive,Fair,yellow,40.73258326,-73.99361759
7,Alive,Good,yellow,40.71709847,-73.98883499
7,Alive,Good,yellow,40.71718843,-73.98878868
7,Alive,Good,yellow,40.72465883,-74.00908594
8,Alive,Good,yellow,40.72970698,-73.97505849
14,Alive,Good,yellow,40.80750005,-73.96466891
16,Alive,Good,yellow,40.82449866,-73.94564186
11,Alive,Good,yellow,40.71429054,-73.98643269
9,Alive,Good,yellow,40.78419382,-73.95020934
12,Alive,Good,yellow,40.72891443,-73.97563416
3,Alive,Good,yellow,40.72964692,-73.97510211
15,Alive,Good,yellow,40.78985268,-73.97506651
5,Alive,Good,yellow,40.86472079,-73.9197723
15,Alive,Good,yellow,40.72940789,-73.97527574
11,Alive,Good,yellow,40.80904917,-73.96552246
10,Alive,Good,yellow,40.82369058,-73.95004401
3,Alive,Fair,yellow,40.76523113,-73.95479087
11,Alive,Fair,yellow,40.80341258,-73.96917931
3,Alive,Good,yellow,40.79515574,-73.94317499
14,Alive,Good,yellow,40.7292438,-73.97539492
6,Alive,Good,yellow,40.72549929,-73.99227065
4,Alive,Good,yellow,40.73495684,-73.98690587
9,Alive,Good,yellow,40.86867197,-73.92193677
15,Alive,Good,yellow,40.82325174,-73.94730356
3,Alive,Good,yellow,40.72911455,-73.9754888
11,Alive,Good,yellow,40.72600732,-74.00889383
5,Alive,Good,yellow,40.73600572,-73.98420538
6,Alive,Good,yellow,40.73593822,-73.98404499
7,Alive,Good,yellow,40.72447365,-74.00882752
10,Alive,Good,yellow,40.86435009,-73.92077548
11,Alive,Good,yellow,40.76889545,-73.96136968
6,Alive,Good,yellow,40.79067056,-73.94478997
7,Alive,Good,yellow,40.72597425,-74.00853568
6,Alive,Good,yellow,40.79054735,-73.9481339
10,Alive,Fair,yellow,40.75471751,-73.9718323
11,Alive,Good,yellow,40.78996139,-73.97498786
5,Alive,Good,yellow,40.80348312,-73.93951116
8,Alive,Good,yellow,40.71735711,-73.98870186
7,Alive,Fair,yellow,40.72472507,-74.00917838
3,Alive,Poor,yellow,40.82474561,-73.9467049
12,Alive,Good,yellow,40.86337028,-73.92575702
3,Alive,Good,yellow,40.80762989,-73.96497481
4,Alive,Good,yellow,40.79049234,-73.94800349
10,Alive,Good,yellow,40.71870005,-73.98926974
6,Alive,Good,yellow,40.81862996,-73.95132675
5,Alive,Good,yellow,40.73603908,-73.98428462
7,Alive,Good,yellow,40.70542238,-74.01542082
10,Alive,Good,yellow,40.82420825,-73.94875955
3,Alive,Good,yellow,40.73422257,-73.98713319
3,Alive,Fair,yellow,40.86959838,-73.92116144
13,Alive,Fair,yellow,40.73586247,-73.98386502
4,Alive,Good,yellow,40.79446103,-73.94958437
5,Alive,Good,yellow,40.86466494,-73.91992346
16,Alive,Good,yellow,40.72935575,-73.97531361
4,Alive,Fair,yellow,40.71743251,-73.99181415
4,Alive,Good,yellow,40.86452103,-73.9203129
5,Alive,Good,yellow,40.86439622,-73.92065065
9,Alive,Good,yellow,40.74305721,-74.00397047
4,Alive,Good,yellow,40.73387088,-73.98690673
8,Alive,Good,yellow,40.77427981,-73.98202122
11,Alive,Good,yellow,40.79237839,-73.94464739
7,Alive,Good,yellow,40.81868455,-73.95145628
8,Alive,Good,yellow,40.8078778,-73.96555885
9,Alive,Good,yellow,40.86941994,-73.92142464
12,Alive,Fair,yellow,40.79739035,-73.94689811
8,Alive,Good,yellow,40.75475525,-73.971922
7,Alive,Good,yellow,40.79060222,-73.94826399
16,Alive,Good,yellow,40.79432899,-73.94927269
10,Alive,Good,yellow,40.82498543,-73.94606539
7,Alive,Good,yellow,40.7593018,-73.97335732
5,Alive,Fair,yellow,40.74345135,-73.99254038
21,Alive,Good,yellow,40.79451796,-73.94971875
16,Alive,Good,yellow,40.79457275,-73.94984809
11,Alive,Good,yellow,40.86972928,-73.92096835
6,Alive,Good,yellow,40.73597224,-73.98412581
7,Alive,Good,yellow,40.80795142,-73.9657323
13,Alive,Good,yellow,40.82487392,-73.94614713
10,Alive,Good,yellow,40.79374353,-73.94398363
7,Alive,Poor,yellow,40.75473256,-73.97193891
10,Alive,Good,yellow,40.75469483,-73.97184922
11,Alive,Good,yellow,40.73681301,-73.98611593
11,Alive,Good,yellow,40.82305993,-73.95021719
10,Alive,Good,yellow,40.82288183,-73.94979772
3,Alive,Good,yellow,40.72923198,-73.97359631
2,Alive,Good,yellow,40.74395697,-73.98735436
9,Alive,Good,yellow,40.76869694,-73.96151523
9,Alive,Good,yellow,40.80756296,-73.96481713
8,Alive,Good,yellow,40.77434567,-73.98201935
9,Alive,Poor,yellow,40.75700482,-73.97732709
13,Alive,Fair,yellow,40.7188252,-73.98968495
11,Alive,Good,yellow,40.8248274,-73.94618123
12,Alive,Good,yellow,40.70580712,-74.01527355
6,Alive,Good,yellow,40.70616182,-74.01513777
9,Alive,Good,yellow,40.74316786,-74.00389051
5,Alive,Fair,yellow,40.70599212,-74.01520274
8,Alive,Fair,yellow,40.79590059,-73.94548026
9,Alive,Good,yellow,40.73336869,-73.9765595
10,Alive,Good,yellow,40.73304915,-73.97580058
10,Alive,Fair,yellow,40.71412625,-73.9884853
9,Alive,Good,yellow,40.72602319,-73.97805481
5,Alive,Good,yellow,40.7067414,-74.01578166
15,Alive,Good,yellow,40.86948137,-73.92133403
9,Alive,Good,yellow,40.86967224,-73.92105249
7,Alive,Good,yellow,40.79064298,-73.94836062
8,Alive,Good,yellow,40.80791099,-73.96563706
14,Alive,Good,yellow,40.79438779,-73.94941149
4,Alive,Good,yellow,40.75935426,-73.97348169
12,Alive,Good,yellow,40.8210319,-73.94348699
12,Alive,Good,yellow,40.82280867,-73.94923709
13,Alive,Good,yellow,40.8693788,-73.92148531
15,Alive,Good,yellow,40.72118963,-73.99685527
9,Alive,Good,yellow,40.79582874,-73.94553317
8,Alive,Good,yellow,40.79575448,-73.94558784
10,Alive,Good,yellow,40.73329798,-73.97639155
5,Alive,Good,yellow,40.71989739,-73.98793025
8,Alive,Good,yellow,40.80783764,-73.96546424
11,Alive,Good,yellow,40.73322141,-73.97620971
11,Alive,Good,yellow,40.73353058,-73.97694402
13,Alive,Good,yellow,40.82627381,-73.94493638
3,Alive,Good,yellow,40.74253648,-73.99416479
9,Alive,Good,yellow,40.73377847,-73.9775328
4,Alive,Fair,yellow,40.78954601,-73.94381168
11,Alive,Good,yellow,40.73765753,-73.98257511
13,Alive,Fair,yellow,40.78737841,-73.97706484
11,Alive,Fair,yellow,40.75869843,-73.97695773
15,Alive,Fair,yellow,40.82740446,-73.94669126
13,Alive,Fair,yellow,40.80256269,-73.96880447
11,Alive,Good,yellow,40.73295358,-73.9755736
6,Alive,Good,yellow,40.73356248,-73.97701979
11,Alive,Good,yellow,40.74278759,-73.99476161
7,Alive,Good,yellow,40.73385875,-73.97772348
8,Alive,Fair,yellow,40.71947264,-73.99181745
6,Alive,Good,yellow,40.74520381,-73.9909751
11,Alive,Good,yellow,40.82408682,-73.94710787
5,Alive,Good,yellow,40.71951259,-73.99195186
10,Alive,Fair,yellow,40.8025934,-73.96887705
17,Alive,Good,yellow,40.78075812,-73.95052703
2,Alive,Good,yellow,40.82564341,-73.95056057
6,Alive,Good,yellow,40.75940445,-73.97360069
5,Alive,Good,yellow,40.71851142,-73.98864525
7,Alive,Good,yellow,40.82447217,-73.94604825
15,Alive,Good,yellow,40.82428645,-73.94560955
4,Alive,Good,yellow,40.82475451,-73.94844957
12,Alive,Good,yellow,40.76782852,-73.95629509
14,Alive,Good,yellow,40.79478764,-73.95035534
3,Alive,Good,yellow,40.73746687,-73.98212242
10,Alive,Poor,yellow,40.77562863,-73.94617985
4,Alive,Good,yellow,40.71415822,-73.98808711
3,Alive,Good,yellow,40.82468531,-73.94828524
9,Alive,Fair,yellow,40.75696217,-73.97722529
4,Alive,Good,yellow,40.75698363,-73.97727651
10,Alive,Good,yellow,40.7058983,-74.01523865
7,Alive,Good,yellow,40.75477398,-73.97196653
13,Alive,Fair,yellow,40.80236775,-73.96834372
7,Alive,Good,yellow,40.74515527,-73.99101033
3,Alive,Good,yellow,40.82558619,-73.95042468
5,Alive,Good,yellow,40.82568999,-73.95067118
7,Alive,Good,yellow,40.71872594,-73.98985617
13,Alive,Fair,yellow,40.71675724,-73.98595991
12,Alive,Good,yellow,40.79735409,-73.94692451
12,Alive,Good,yellow,40.82500747,-73.94513684
13,Alive,Fair,yellow,40.72953305,-73.97518482
12,Alive,Fair,yellow,40.75859678,-73.97703223
4,Alive,Good,yellow,40.82471592,-73.94835793
4,Alive,Good,yellow,40.82511513,-73.94930597
10,Alive,Good,yellow,40.78091871,-73.95229526
4,Alive,Fair,yellow,40.80739967,-73.9666521
10,Alive,Good,yellow,40.78155091,-73.95071798
10,Alive,Good,yellow,40.80479052,-73.9664698
13,Alive,Good,yellow,40.78176402,-73.95122066
12,Alive,Good,yellow,40.78148352,-73.95055904
11,Alive,Fair,yellow,40.78167043,-73.95099991
9,Alive,Good,yellow,40.78097656,-73.95225379
12,Alive,Good,yellow,40.78254805,-73.95346496
